"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-AT1G14520",228.885267061304,-0.720808938088358,0.162062544110737,-4.44772073672884,8.67862573188325e-06,5.46031188953604e-05
"gene-AT1G77260",1777.86315679037,0.317277834545952,0.0713366166309429,4.44761539767685,8.68288148835974e-06,5.46149929732917e-05
"gene-AT2G20080",108.39634472029,-1.11752682244911,0.251388905861077,-4.44541026431249,8.77242931158253e-06,5.51631981172025e-05
"gene-AT4G06115",166.271418069993,0.893478334565956,0.201061694967342,4.44380186246356,8.83830047356887e-06,5.55622602562772e-05
"gene-AT5G35220",2946.86880871398,0.280003024016029,0.0630210303071262,4.443009304219,8.87093281371469e-06,5.57522048927356e-05
"gene-AT5G63160",9663.9961467026,-0.763119493712358,0.171782483406804,-4.44235918923809,8.89778619751753e-06,5.59057362203152e-05
"gene-AT5G47740",135.534610469113,0.989472802058534,0.222740627151907,4.44226459586882,8.90169989994858e-06,5.59150907090477e-05
"gene-AT2G38280",2629.91224056064,0.325163785030393,0.0732010948319666,4.44206177211977,8.91009706749787e-06,5.59454479889369e-05
"gene-AT4G39960",3258.02062922567,0.295682575028428,0.0665647305489991,4.44203067585126,8.9113851625554e-06,5.59454479889369e-05
"gene-AT2G32480",4595.36315238416,0.255031879192022,0.0574350801507292,4.44035036640901,8.981253512337e-06,5.63687329180672e-05
"gene-AT4G19500",3606.92095941578,-0.284303690059977,0.0640284401785405,-4.4402719989306,8.98452482475911e-06,5.63739205262913e-05
"gene-AT5G08650",10526.2388294682,0.215349292252459,0.0485053088461194,4.43970561935073,9.00820121485353e-06,5.65071033224449e-05
"gene-AT2G18980",1370.94508795343,0.383463945043434,0.0863824098413531,4.43914386907809,9.0317429671688e-06,5.66393693445595e-05
"gene-AT4G24740",2441.34878080246,0.306633222070428,0.0690848323385365,4.43850280431793,9.0586804416655e-06,5.67928527200557e-05
"gene-AT5G10950",922.082905208218,-0.415602531111053,0.0936404990254568,-4.43827761958069,9.06816088659623e-06,5.68368366088672e-05
"gene-AT4G01050",32509.943248907,0.196359236035903,0.044245848073877,4.43791326381729,9.08352061763802e-06,5.69176363918791e-05
"gene-AT5G12950",3087.49832859653,-0.274034959051975,0.0617627323138617,-4.43689825215961,9.12644049991715e-06,5.71710381656044e-05
"gene-AT1G75280",7527.55334624464,0.331776838528048,0.0747799162576375,4.43671048500489,9.13440146399415e-06,5.72053675606304e-05
"gene-AT5G17990",3003.01738548928,0.334044071130824,0.0752982365297381,4.43628013783427,9.1526723890724e-06,5.73042282431769e-05
"gene-AT1G24580",362.939775877615,0.85334691894171,0.192370795032923,4.43594839224772,9.16678088967506e-06,5.73769816870296e-05
"gene-AT2G37550",2764.95856667072,-0.270586229100649,0.061023616060462,-4.43412315705042,9.24477704147868e-06,5.78494745724442e-05
"gene-AT5G44020",13481.7598467701,-0.764796352846029,0.172487112160722,-4.43393331400551,9.25292574150866e-06,5.78690574107535e-05
"gene-AT1G29800",685.677323966868,-0.451389502645776,0.101803030761798,-4.43394955207129,9.25222848098784e-06,5.78690574107535e-05
"gene-AT2G42975",1656.82169008816,0.325137446971667,0.0733304180426676,4.43386872256046,9.25569978716939e-06,5.78707107896798e-05
"gene-AT5G40330",215.457601766711,0.782461625369122,0.176481669447621,4.43367080455545,9.26420483311041e-06,5.7908186296203e-05
"gene-AT1G63260",589.411397463053,-0.545302745481609,0.122997632407778,-4.43344099237415,9.27408982253996e-06,5.79542648287125e-05
"gene-AT3G28007",215.515967189741,-0.848157556702337,0.191319511017804,-4.43319947970916,9.28448894817197e-06,5.80035303863174e-05
"gene-AT5G47480",3864.92504983468,-0.257378217332237,0.0580717725253553,-4.432070972517,9.33322837856264e-06,5.82922300057627e-05
"gene-AT5G45190",2091.81541460088,-0.319322702549514,0.0720562029184656,-4.43157826274637,9.35458474084194e-06,5.84097940804426e-05
"gene-AT4G30260",1397.32639322224,-0.339385626952784,0.0766396001620136,-4.42833243173678,9.49644558385726e-06,5.92795177905156e-05
"gene-AT4G02965",7.78344155736258,-6.3833515477261,1.44181369143801,-4.42730679118436,9.54169745912144e-06,5.9545873263838e-05
"gene-AT4G39410",79.6942866716902,-1.25727166257408,0.284015810593839,-4.42676645340729,9.56562025919404e-06,5.96790144904641e-05
"gene-AT5G45390",13226.1431512448,0.201111214670657,0.0454315684461386,4.42668438597018,9.56925870376257e-06,5.96855657154615e-05
"gene-AT3G48780",1903.03779151518,-0.297955196294001,0.0673108279826034,-4.42655669561825,9.57492246069177e-06,5.96965807531419e-05
"gene-AT4G01000",3719.69253801814,-0.277656484601511,0.062725570498558,-4.42652784812685,9.57620244615429e-06,5.96965807531419e-05
"gene-AT3G11710",6379.54224303351,0.236738176805048,0.0534874590333998,4.42605016359478,9.59742145579931e-06,5.98126868511558e-05
"gene-AT2G20020",2081.88062853161,0.325736970991309,0.0736065470590643,4.42538040440787,9.62724817506589e-06,5.99823603536461e-05
"gene-AT5G08720",4044.46681181728,0.277642816775377,0.0627424392454631,4.42511990471351,9.63887303847442e-06,6.00385665570453e-05
"gene-AT4G32720",2302.69291976772,0.300678711362079,0.0679559797871079,4.42461005350881,9.6616640907197e-06,6.01642755246842e-05
"gene-AT5G23610",1788.34580603231,-0.316039795376505,0.0714319593866415,-4.42434728222796,9.67343042277711e-06,6.02212829694431e-05
"gene-AT4G11175",2865.86451714976,0.283063579104303,0.0639990825339093,4.42293182803558,9.73704723395786e-06,6.06009641478635e-05
"gene-AT3G02540",3750.67166512924,-0.250278230602272,0.0565911795457895,-4.4225660714452,9.75355082427329e-06,6.06872985582617e-05
"gene-AT2G21240",1564.61407816092,-0.327447958158331,0.0740485401470737,-4.42207175871342,9.77589755868647e-06,6.08099330471409e-05
"gene-AT5G22800",6372.22601462436,0.262604311292237,0.0594123357097443,4.4200300855899,9.86871610093848e-06,6.13707455694553e-05
"gene-AT3G21870",1208.2269317863,-0.392545180581361,0.0888145119013762,-4.41983153628386,9.87778732518402e-06,6.1410595290218e-05
"gene-AT2G40435",385.695632704437,0.707823568478806,0.160212517748844,4.41802911797703,9.96050045568962e-06,6.19081347729776e-05
"gene-AT5G04170",1572.63362309923,-0.379481695146517,0.0859193403171463,-4.41672030704345,1.0020976050498e-05,6.22672289809845e-05
"gene-AT3G51895",3800.01006197527,0.354099766027938,0.0801854418492016,4.41601066056187,1.00539128053887e-05,6.24550580224832e-05
"gene-AT1G08315",420.302201285954,-0.621813608064188,0.140821679038672,-4.41560995657088,1.00725562891174e-05,6.25540197874383e-05
"gene-AT5G47120",3253.18275839068,-0.293129520190149,0.0663948703171694,-4.41494228077959,1.01036944897359e-05,6.27305038338234e-05
"gene-AT5G20380",3515.96837546639,0.273051866585763,0.0618515540290931,4.41463227354526,1.01181834396329e-05,6.28035509917886e-05
"gene-AT1G06430",14085.2855438516,0.293775573467518,0.0665748514921984,4.41271090934306,1.0208426711557e-05,6.3346639273895e-05
"gene-AT2G47420",1409.79741119257,-0.336944581477507,0.0763783640560004,-4.41151870221337,1.02648086061642e-05,6.36793709038312e-05
"gene-AT3G55050",1147.54053019605,-0.368903100413801,0.0836678252879687,-4.40913934531113,1.03782235033119e-05,6.43656416790934e-05
"gene-AT1G23230",2323.31545001279,0.298032804603909,0.0675955069693673,4.40906234698367,1.03819136362926e-05,6.4371214449925e-05
"gene-AT2G16710",486.788839652892,-0.562358385435466,0.127590723577344,-4.40751780120262,1.04562009522443e-05,6.48143918703767e-05
"gene-AT2G22720",3477.78557844535,-0.278969078423936,0.0632968497668178,-4.40731378341329,1.04660513729728e-05,6.48580162884652e-05
"gene-AT1G30820",6327.55886755855,-0.294418166624413,0.0668059596322142,-4.40706440331474,1.04781040205828e-05,6.49152607766304e-05
"gene-AT3G07890",1337.79385744362,-0.341993132428152,0.0776049738695288,-4.40684553290513,1.04886930418553e-05,6.49634093075859e-05
"gene-AT4G18830",152.158350417566,0.904024522513704,0.205144779432509,4.40676348193946,1.04926653270107e-05,6.49705611642157e-05
"gene-AT5G04240",1919.11617751429,-0.325603368906859,0.073917327559241,-4.40496673321832,1.05800112861051e-05,6.54938202003484e-05
"gene-AT4G31700",14893.2411298415,0.260490012414674,0.0591715898722665,4.40228178720554,1.07118305851319e-05,6.62920293780344e-05
"gene-AT3G14415",44549.8239755972,0.198525806568123,0.0450970866332341,4.40218695683592,1.07165149011577e-05,6.63032243374817e-05
"gene-AT3G59760",2106.15040580818,0.310706545512721,0.0705835877517434,4.40196588767262,1.07274426045314e-05,6.6353030852438e-05
"gene-AT3G24495",504.971612026744,0.511099305668891,0.116145343126862,4.40051483691975,1.07994342735907e-05,6.67804116156415e-05
"gene-AT2G26140",5660.42638859605,0.251883556758866,0.057268067867922,4.39832468837238,1.09089693818463e-05,6.7439658170508e-05
"gene-AT2G45750",247.136676246846,0.704429543254859,0.160166315585299,4.39811292830609,1.09196161191479e-05,6.74873835677921e-05
"gene-AT2G15690",1093.5277408015,0.425003649043251,0.0966346860942319,4.39804449334906,1.09230589688095e-05,6.74905725513877e-05
"gene-AT5G09395",24.8700996576718,-2.35791861872671,0.536313291472097,-4.39653213190855,1.09994084317709e-05,6.79441090351476e-05
"gene-AT1G03560",511.206596935831,-0.511802294632536,0.11644738180548,-4.39513784421086,1.10702482850894e-05,6.83633784697045e-05
"gene-AT5G57560",8329.72672384707,-1.83103934847235,0.416805477038991,-4.39303092051513,1.11781221612613e-05,6.90110626282528e-05
"gene-AT2G01430",252.739170997987,0.7670029982006,0.174603164213923,4.39283561471356,1.11881724277651e-05,6.90546220588425e-05
"gene-AT1G59810",15.0379184173125,-3.34395467714491,0.761373671302964,-4.39200198691175,1.12311672638363e-05,6.93014412461337e-05
"gene-AT5G67360",13455.4746413901,0.254791360945912,0.0580134431331341,4.39193654410747,1.12345491833747e-05,6.93037639431344e-05
"gene-AT3G56750",1581.25888730815,-0.319540027246841,0.0727600184031475,-4.39169799925475,1.12468848137114e-05,6.936130433789e-05
"gene-AT4G05200",466.367623520882,0.510038412510689,0.116143520714802,4.39144955630473,1.12597460402731e-05,6.94220545301223e-05
"gene-AT1G19570",12930.0391533487,0.199333525445732,0.0454032551289586,4.39029150838561,1.13198805553053e-05,6.97741581728908e-05
"gene-AT4G31410",1172.44936760565,-0.364177446445885,0.0829634745691608,-4.38961179407084,1.13553190663896e-05,6.99738915959056e-05
"gene-AT1G16880",21356.5145031082,0.210646650598849,0.0479912964449752,4.38926776734126,1.1373296055887e-05,7.0065945432193e-05
"gene-AT1G19150",6943.43732074264,0.238529092795237,0.0543536987883753,4.38846110039253,1.14155547365505e-05,7.03074991106084e-05
"gene-AT1G74453",87.1399053323256,1.33014795456425,0.303141435614901,4.38787905014087,1.14461395216512e-05,7.04770443871173e-05
"gene-AT4G24275",397.00822090212,-0.71907062598699,0.163924852742601,-4.38658698761251,1.15143128558622e-05,7.08778804440274e-05
"gene-AT5G14940",492.144933803238,-0.592042407625202,0.135000812018021,-4.38547293734923,1.15734047046577e-05,7.1222615181399e-05
"gene-AT1G15880",1499.25505532007,-0.333870297107281,0.0761395813086447,-4.38497679352715,1.15998144055749e-05,7.13660940176497e-05
"gene-AT5G57940",2207.92355535,-0.287224924490236,0.0655328399211726,-4.38291587600552,1.17101339362259e-05,7.20256010764025e-05
"gene-AT3G48195",1369.37697337621,-0.351773325911789,0.0802729179250639,-4.3822167550976,1.17477843612126e-05,7.22379092227204e-05
"gene-AT5G08350",251.608194523985,0.751458807000668,0.171485554491924,4.38205310777975,1.17566140898232e-05,7.22729310309871e-05
"gene-AT5G44063",69.4262632073915,-1.28445206652886,0.293134445959822,-4.38178482342165,1.17711033040481e-05,7.23427161748519e-05
"gene-AT1G27120",979.610348484217,0.420646423673616,0.096014710965336,4.38106222936485,1.18102132128665e-05,7.2563737403541e-05
"gene-AT1G16240",2445.30026212157,-0.327575749586024,0.0747789678543537,-4.38058666741751,1.18360203174576e-05,7.27029282099774e-05
"gene-AT5G11750",568.684292782599,0.499325685369156,0.114003191224349,4.37992726349671,1.18718929611454e-05,7.29038561360991e-05
"gene-AT1G79920",8184.05942413976,0.261177840352326,0.059638956430711,4.3793160709605,1.19052354745443e-05,7.30891439849621e-05
"gene-AT5G12940",536.596313644423,-0.48001560196808,0.109613611920366,-4.3791605217499,1.19137354397068e-05,7.312185933037e-05
"gene-AT5G19590",4251.00661818326,0.248910544889913,0.0568544906130404,4.37802787793901,1.19758034763672e-05,7.348324969706e-05
"gene-AT1G49560",317.17069771235,-0.708712599975512,0.161934867649606,-4.37652872579005,1.20584305962268e-05,7.39705642773064e-05
"gene-AT5G35750",2161.61794690493,-0.376817103149204,0.0861128156732345,-4.37585393304385,1.20957997125277e-05,7.4180065311483e-05
"gene-AT2G43160",8915.78109678766,-0.253146020599558,0.0579011564123793,-4.37203738724353,1.230924396017e-05,7.546898603498e-05
"gene-AT3G63410",18348.4338611544,0.205782000281904,0.047075700893321,4.37129976563131,1.23509085764592e-05,7.57043064499131e-05
"gene-AT1G09590",6419.73556214188,0.277463977830574,0.0634750764696266,4.37122715343783,1.23550173504132e-05,7.57093662192873e-05
"gene-AT5G24510",28.8073145699155,-2.22371383073808,0.508873427686383,-4.36987610229187,1.24317051579143e-05,7.61590566515263e-05
"gene-AT4G37400",138.210621337474,-0.935761874004104,0.214213701319798,-4.36835677754857,1.25184870254679e-05,7.66703299655416e-05
"gene-AT2G04550",1386.52949679352,-0.365244078254162,0.0836222501658369,-4.36778581693056,1.2551248752657e-05,7.68505695665209e-05
"gene-AT4G35550",826.219192927918,0.431718100655817,0.0988602343485151,4.36695404882278,1.25991220588653e-05,7.71027482896429e-05
"gene-AT1G78880",2250.43571837302,-0.304631925109945,0.0697581104889214,-4.36697500799316,1.25979135942896e-05,7.71027482896429e-05
"gene-AT1G12845",336.267064981721,-0.597519690748133,0.136830477281012,-4.36686111618972,1.26044817045576e-05,7.711508188522e-05
"gene-AT5G01380",37.5338420621865,-1.87094359473218,0.428502473463787,-4.36623756126415,1.2640499909693e-05,7.73149303494989e-05
"gene-AT1G29970",1223.29215484017,-0.359651469142993,0.0824011422238768,-4.36464179302091,1.27331235692068e-05,7.78608051928773e-05
"gene-AT5G03890",24.9978516626916,-2.36003391433837,0.540766772175243,-4.36423618419655,1.27567694615783e-05,7.79847155393782e-05
"gene-AT5G26751",4628.1816366212,-0.228953929634599,0.0524628221262208,-4.36411768096951,1.27636857825729e-05,7.80063160509802e-05
"gene-AT3G56840",539.320556080035,0.492769078774019,0.112921514098366,4.36381926605029,1.27811183202055e-05,7.809215880912e-05
"gene-AT1G22310",824.064278854249,-0.449196810805053,0.102951432840151,-4.36319144292536,1.28178681359499e-05,7.82959526746672e-05
"gene-AT1G75450",79.6402361587691,-1.26001067625677,0.288791774549956,-4.36304211995072,1.28266236308684e-05,7.8328684932255e-05
"gene-AT4G35780",2854.02163803064,-0.269628218787273,0.0618004452126374,-4.36288473100089,1.28358582479416e-05,7.83643249508302e-05
"gene-AT2G33120",3553.73508349114,-0.252204857316937,0.057815885515689,-4.36220694481101,1.28756991096465e-05,7.85867511300523e-05
"gene-AT1G05810",292.539432741285,-0.655804065150454,0.150401663146002,-4.3603511519273,1.29853889069706e-05,7.92352693320547e-05
"gene-AT1G32630",257.064484494567,-0.721243542403953,0.16542163071444,-4.36003163122606,1.30043644621575e-05,7.93300635272192e-05
"gene-AT1G79560",3724.46744298797,0.327104714776485,0.0750344741401722,4.35939237963365,1.30424074946501e-05,7.9541093472398e-05
"gene-AT1G07310",1406.14298928753,-0.340188720279196,0.0780514932112947,-4.35851649062325,1.30947056970966e-05,7.9838926142081e-05
"gene-AT2G40925",12.9558868604083,-5.22623228762763,1.19935964922698,-4.35751885683003,1.31545168363363e-05,8.01823959104093e-05
"gene-AT4G30810",2414.33697969246,0.27990560499546,0.064238771371347,4.35726896732507,1.3169539229428e-05,8.02527497598788e-05
"gene-AT2G42890",1726.27495806105,-0.356805881785676,0.0819183328904912,-4.35562918818985,1.32685232565737e-05,8.08345780114483e-05
"gene-AT2G44300",378.443567858179,0.595371270742243,0.136716634574109,4.35478296109983,1.33198823618012e-05,8.11260347017364e-05
"gene-AT5G09595",56.7965186101914,-1.58224636704106,0.363410202203163,-4.35388538199738,1.33745653546034e-05,8.14375765808817e-05
"gene-AT1G23410",367.521877776415,0.614218346460519,0.141090993418183,4.35334908047619,1.3407340458049e-05,8.16155922972949e-05
"gene-AT1G06520",159.3682779857,-0.831291622614513,0.190960952978695,-4.35320210570617,1.34163359241813e-05,8.1634048442991e-05
"gene-AT2G32700",5667.31217357443,-0.231136193696205,0.0530958950743029,-4.3531838642658,1.34174527776112e-05,8.1634048442991e-05
"gene-AT3G45010",2167.86953745673,0.352849093763638,0.0810587227361198,4.35300584382892,1.34283569434522e-05,8.16788400841639e-05
"gene-AT3G29680",154.70762410952,0.900447528230906,0.206964897016475,4.35072585356939,1.35687612380036e-05,8.25110931928075e-05
"gene-AT4G15470",6061.59915315072,-0.223530609990939,0.0513929265095533,-4.3494431076889,1.36483685493088e-05,8.29733009170872e-05
"gene-AT1G29510",511.82550739947,0.507661235647353,0.116738881890708,4.3486902343525,1.36952991953901e-05,8.32366642452555e-05
"gene-AT3G52840",5311.02539317626,-0.291433645598715,0.0670233470521109,-4.34824070143982,1.3723394351647e-05,8.33854414636701e-05
"gene-AT4G00950",448.046619942141,-0.558129914796065,0.128369488816057,-4.34783934986154,1.37485246898893e-05,8.35161303540987e-05
"gene-AT1G10820",1275.5094801506,-0.383576535605202,0.0882319982141341,-4.3473631264055,1.37784000188713e-05,8.36755665091263e-05
"gene-AT1G31485",70.8423463622273,-1.28959032888038,0.296716325013021,-4.34620619146517,1.38512371583665e-05,8.40957550381181e-05
"gene-AT1G67050",1076.5856208643,0.359463007063235,0.0827187284939521,4.34560605086569,1.38891647230462e-05,8.43038297838177e-05
"gene-AT3G29670",600.76068510346,0.505840992449548,0.116411589949727,4.3452803339255,1.39097907651833e-05,8.44068066458847e-05
"gene-AT1G07530",2931.22320212603,-0.288719276393344,0.0664532195697742,-4.34469959864316,1.39466383583752e-05,8.46081383598458e-05
"gene-AT5G05365",84.6211766557497,-1.23172327651878,0.283656340282479,-4.3423082850613,1.40993502441371e-05,8.55120771382318e-05
"gene-AT5G63490",1282.57099004253,-0.354017092585291,0.0815550114894398,-4.34083799535889,1.4194034866561e-05,8.60636997076071e-05
"gene-AT5G03210",202.325414243836,-2.03788321704775,0.469515132674995,-4.34039943598241,1.42223947009689e-05,8.62129861749845e-05
"gene-AT5G48070",256.37444362169,-0.724773254341154,0.166986046877505,-4.34032224783918,1.42273917306484e-05,8.62206112791123e-05
"gene-AT2G37580",50.9828010843972,-1.6260659251582,0.37469816578179,-4.33966876182991,1.42697644556349e-05,8.64546764536219e-05
"gene-AT5G01240",2347.20241126068,-0.282881309803671,0.0651897776818981,-4.33935073661437,1.42904290587779e-05,8.65571325627421e-05
"gene-AT1G10850",1546.68296164123,0.322839035180358,0.0744048544986556,4.33895123316438,1.43164283898842e-05,8.66918388241441e-05
"gene-AT1G37130",87748.508210797,-0.29707371812461,0.0684751315674996,-4.33841763168821,1.43512250739488e-05,8.6879731945441e-05
"gene-AT2G03270",670.874260012346,-0.472688531956734,0.108978632462841,-4.33744231574854,1.44150349428456e-05,8.7243120930991e-05
"gene-AT3G10640",1144.38840363843,-0.354337962264345,0.0817013145975507,-4.33699217705082,1.44445763558016e-05,8.73989730224167e-05
"gene-AT5G07340",1828.46615203925,-0.336536252862189,0.0776541181881047,-4.33378500348151,1.46567319115485e-05,8.86593864502614e-05
"gene-AT3G28180",3895.02716322669,-0.359772694852576,0.0830299475955,-4.33304735545895,1.47059461614541e-05,8.89337562383872e-05
"gene-AT1G29170",1296.33169126731,0.348862582039343,0.0805194851707238,4.33264794601775,1.47326595990991e-05,8.90719448598915e-05
"gene-AT3G03550",386.592581804493,0.595124783605166,0.137410232437209,4.33100776448445,1.48428447168068e-05,8.97145888138527e-05
"gene-AT1G29465",206.39707407627,0.738681543038466,0.17060489977004,4.32977918004782,1.49258935803193e-05,9.01929193051843e-05
"gene-AT1G74456",46.2281856853054,1.64817880247187,0.38069190846853,4.32942956182668,1.49496076558166e-05,9.03125498914001e-05
"gene-AT1G12380",511.185881771896,0.490499036200016,0.113298244980488,4.32927302876129,1.49602366959834e-05,9.03530900923732e-05
"gene-AT1G09130",7846.75226100799,0.235841039443808,0.0544894354693818,4.32819751961514,1.5033461901328e-05,9.07715627082278e-05
"gene-AT1G06950",10841.2936634901,0.241528824800005,0.055814159631188,4.32737546163901,1.50896613751624e-05,9.10870423167199e-05
"gene-AT5G43320",6954.63920742458,-0.224251567879258,0.0518322028004617,-4.32649117272826,1.51503388396994e-05,9.14293806083825e-05
"gene-AT2G06850",12801.0989417385,-0.36475429235155,0.0843089740470098,-4.32639937176992,1.5156651279908e-05,9.1443543135374e-05
"gene-AT5G47210",18787.0312089264,0.219347101831726,0.0507047692265751,4.32596588402897,1.51864927642262e-05,9.15996172247692e-05
"gene-AT3G46780",38113.3381375673,0.210889140106874,0.048753562560142,4.32561497114643,1.5210690779112e-05,9.17215791515542e-05
"gene-AT4G35580",1286.70817323247,0.345261939648709,0.0798490392031127,4.32393355129125,1.53271479616876e-05,9.23996613983147e-05
"gene-AT4G37925",5172.06502910033,0.2640107396016,0.0610690906188632,4.3231483705777,1.53818212390947e-05,9.27050224653124e-05
"gene-AT5G04660",225.154120049012,0.712712443885892,0.164868352037697,4.32291846844525,1.53978648179705e-05,9.27774666416466e-05
"gene-AT5G51980",1013.71098150573,-0.374195761043167,0.0865678113370304,-4.32257389049987,1.54219408559014e-05,9.28982586719513e-05
"gene-AT2G41650",1033.7666011198,0.370666559403537,0.0857676776397743,4.32175114919565,1.54795719251893e-05,9.3221062685542e-05
"gene-AT1G61600",127.601492673839,0.942165413970295,0.218017622915339,4.32151035027182,1.54964781188708e-05,9.32985088624133e-05
"gene-AT5G00450",53.7962960727191,-1.7650900489607,0.40878899402457,-4.31785120138193,1.57555585689512e-05,9.4813475911615e-05
"gene-AT2G36480",1351.91259464759,-0.327497734610892,0.0758475779777123,-4.31784037595936,1.57563311372266e-05,9.4813475911615e-05
"gene-AT4G14010",629.801137593203,0.472734915980026,0.109509587320026,4.31683588212716,1.58281753060624e-05,9.52209481822315e-05
"gene-AT5G09450",608.232518805327,-0.459233085089951,0.106397692550265,-4.31619402716839,1.58742459478429e-05,9.54731970034711e-05
"gene-AT1G78310",435.851591649458,-0.520640919744036,0.120640772454692,-4.31562985838448,1.5914846013354e-05,9.56924209183652e-05
"gene-AT1G03170",32.6116823484575,-2.07953849639227,0.482005468155273,-4.31434627567829,1.60075873751447e-05,9.62249627954804e-05
"gene-AT3G13682",177.960842357433,-0.844210143372874,0.195800183640259,-4.31159015113045,1.62084664109828e-05,9.7407095900665e-05
"gene-AT1G05470",1233.06752565705,-0.378194775056953,0.0877455093956977,-4.31013253739793,1.6315673102332e-05,9.80258223206551e-05
"gene-AT3G02550",483.54655367133,1.54077831202198,0.357506139565071,4.30979538951817,1.63405662102042e-05,9.81498088671784e-05
"gene-AT1G26210",201.232361095772,0.766235572688409,0.177815449314669,4.30916197462937,1.63874319355042e-05,9.84056752606226e-05
"gene-AT1G79280",5841.6096187516,0.250286759081473,0.0580914825807944,4.30849322417226,1.64370511225604e-05,9.86779385147412e-05
"gene-AT3G48060",1547.38043966408,-0.333028445508309,0.0773310052567168,-4.30653195833611,1.65833980116853e-05,9.95306024860624e-05
"gene-AT4G19530",6957.86119166586,-0.338904805952412,0.07869759781985,-4.30641868800383,1.6591887904403e-05,9.9555644857567e-05
"gene-AT1G52410",1881.72836876289,0.374985551265724,0.087081587216614,4.3061405200729,1.66127548627628e-05,9.96294642717788e-05
"gene-AT2G25830",2714.41515245467,0.271905940105135,0.0631437835389076,4.30613949412127,1.66128318715031e-05,9.96294642717788e-05
"gene-AT4G31398",19.2016381799357,2.66124652680448,0.618021966973656,4.30607109296799,1.66179668836841e-05,9.96343469503045e-05
"gene-AT1G09410",75.0289973732999,-1.23798805977006,0.287534124779803,-4.30553438037355,1.66583115128079e-05,9.98502742848551e-05
"gene-AT4G29990",181.152264024458,-0.840890036604035,0.195315317810967,-4.30529487409624,1.66763452814975e-05,9.99323923716346e-05
"gene-AT1G52100",634.109856473147,0.459543665156874,0.106783240101594,4.30351864880353,1.68106690698102e-05,0.000100711150449663
"gene-AT5G51180",1222.76120380688,-0.343487239640385,0.0798176850308678,-4.30339766816775,1.68198554169385e-05,0.000100740011963425
"gene-AT3G47348",296.693099934308,0.636583492931448,0.147949042340829,4.30272128064849,1.68713033354658e-05,0.000101005930379896
"gene-AT4G02600",1656.45736789649,-0.340668745096057,0.0791755964432574,-4.30269881629757,1.68730146070236e-05,0.000101005930379896
"gene-AT2G28890",1498.01292808373,-0.334801384989856,0.0778624073100869,-4.29991052879357,1.70867078496847e-05,0.000102258602726675
"gene-AT5G20160",2549.58453887723,0.294054120334444,0.0683935272559403,4.29944370662509,1.71227360082993e-05,0.000102447630932894
"gene-AT1G02390",209.468336828574,-0.781248318046873,0.18178207341189,-4.29771926012026,1.72564530741115e-05,0.000103220895314121
"gene-AT4G15545",15377.6302074188,0.202980124460792,0.0472352055790753,4.29722115046134,1.72952623495462e-05,0.000103426207084592
"gene-AT5G64813",1779.85265950214,-0.313100527843642,0.0728763230950055,-4.29632718208721,1.73651228769432e-05,0.000103815390084024
"gene-AT5G07030",4144.37351881512,0.284017505249753,0.066108762079956,4.29621575588186,1.73738492707511e-05,0.000103815390084024
"gene-AT1G50020",6574.34005747169,0.218736404825903,0.0509133016196041,4.29625260722983,1.73709627783765e-05,0.000103815390084024
"gene-AT4G17610",731.385462247649,0.491567790123943,0.11444922108202,4.29507326897104,1.74635650489314e-05,0.00010432444208894
"gene-AT1G60770",1158.70108702482,0.367645010645504,0.0856028743947378,4.29477413281935,1.74871280568147e-05,0.000104438147076428
"gene-AT5G06390",2036.76126873825,0.323511205138156,0.0753496030512308,4.29346926908425,1.7590267147167e-05,0.000105026921322248
"gene-AT1G69587",215.213243299973,-0.723528500008669,0.168595420246907,-4.29150743803755,1.77464257400179e-05,0.00010593187448591
"gene-AT5G63180",2640.72908108802,0.37067564523735,0.0863878466862023,4.2908309381041,1.78005796462081e-05,0.000106227630968404
"gene-AT5G45960",321.49007615528,0.729629446481005,0.170101827421607,4.28936865370986,1.79181741729539e-05,0.000106901727879468
"gene-AT3G01065",121.913277047555,-0.957798237019974,0.223320868961866,-4.28888818797999,1.79569737246553e-05,0.000107105498478227
"gene-AT5G01542",163.488051446749,-0.840562330903127,0.196008893681265,-4.28838873132964,1.7997391715207e-05,0.000107318814471414
"gene-AT4G10080",4984.30878183179,-0.243324894609592,0.056751494492477,-4.28755042991595,1.8065425239724e-05,0.000107696649587072
"gene-AT4G31390",4449.66678344317,0.286946134854285,0.0669295659423703,4.28728516036336,1.80870045455282e-05,0.000107797425126734
"gene-AT1G71060",168.562631343839,-0.799680882021545,0.186550242225126,-4.28667833653362,1.81364611919069e-05,0.000108064252874465
"gene-AT5G06265",595.148730760904,0.515647746238886,0.120326826627197,4.28539304735836,1.82416390871289e-05,0.000108640514073509
"gene-AT1G43850",3853.28298475874,-0.238045867169399,0.0555483508153909,-4.28538136011489,1.82425981392353e-05,0.000108640514073509
"gene-AT1G04020",517.005732689775,0.500374009504621,0.116801087998644,4.2839841484219,1.83575997422721e-05,0.000109297157876853
"gene-AT1G66140",1262.10813626145,-0.382752884911358,0.0893512378873082,-4.28368866466175,1.83820087122944e-05,0.000109414233065771
"gene-AT5G48030",1805.42656999214,0.296827646814388,0.0693168128468754,4.2821883266632,1.85064246350184e-05,0.000110126360170036
